Value,Row,Column
1230.991196,19,94
1231.984153,19,95
1232.917141,19,96
1233.753888,19,97
1234.441248,19,98
1235.161775,19,99
1235.97934,19,100
1236.786877,19,101
1237.516739,19,102
1238.037513,19,103
1238.323968,19,104
1238.393152,19,105
1238.296163,19,106
1238.156194,19,107
1238.090304,19,108
1238.121275,19,109
1238.266992,19,110
1238.454996,19,111
1238.608847,19,112
1238.767594,19,113
1238.944703,19,114
1239.214395,19,115
1239.638517,19,116
1239.848212,19,117
1239.288857,19,118
1238.460978,19,119
1237.630361,19,120
1236.938243,19,121
1236.444954,19,122
1236.061947,19,123
1235.714334,19,124
1235.325176,19,125
1235.121294,19,126
1235.008713,19,127
1235.211853,19,128
1235.66081,19,129
1236.318495,19,130
1237.139678,19,131
1238.057823,19,132
1238.755933,19,133
1238.668051,19,134
1238.402698,19,135
1238.247595,19,136
1238.220663,19,137
1238.237772,19,138
1238.239396,19,139
1238.174907,19,140
1238.012046,19,141
1237.817351,19,142
1237.536054,19,143
1237.212921,19,144
1236.751194,19,145
1236.067404,19,146
1235.075658,19,147
1233.696063,19,148
1232.349822,19,149
1231.576687,19,150
1231.12521,19,151
1230.867087,19,152
1230.756488,19,153
1230.771446,19,154
1230.833537,19,155
1230.86996,19,156
1230.8297,19,157
1230.675816,19,158
1230.422558,19,159
1230.119496,19,160
1229.734677,19,161
1229.270617,19,162
1228.650326,19,163
1227.810163,19,164
1226.941439,19,165
1226.366468,19,166
1226.041889,19,167
1226.092922,19,168
1226.404595,19,169
1226.927751,19,170
1227.472911,19,171
1227.923415,19,172
1228.314427,19,173
1228.728854,19,174
1228.974562,19,175
1228.904915,19,176
1228.801559,19,177
1228.970961,19,178
1229.309691,19,179
1229.678129,19,180
1230.03785,19,181
1230.287442,19,182
1230.50027,19,183
1230.681705,19,184
1230.867634,19,185
1231.053505,19,186
1231.05198,19,187
1230.64675,19,188
1229.80558,19,189
1228.449668,19,190
1227.127627,19,191
1226.397852,19,192
1226.092254,19,193
1226.153957,19,194
1226.313494,19,195
1226.359242,19,196
1244.030552,20,0
1243.716862,20,1
1243.426411,20,2
1243.036985,20,3
1242.504728,20,4
1242.041984,20,5
1241.925272,20,6
1242.04827,20,7
1242.340101,20,8
1242.775366,20,9
1243.36247,20,10
1244.136643,20,11
1245.067979,20,12
1245.819494,20,13
1245.819038,20,14
1245.546452,20,15
1245.206377,20,16
1244.986847,20,17
1244.933313,20,18
1245.000983,20,19
1245.117668,20,20
1245.28155,20,21
1245.477401,20,22
1245.683936,20,23
1245.89251,20,24
1246.153843,20,25
1246.606745,20,26
1247.089499,20,27
1247.521036,20,28
1247.761665,20,29
1247.708483,20,30
1247.495035,20,31
1247.242322,20,32
1246.998241,20,33
1246.778482,20,34
1246.585928,20,35
1246.406901,20,36
1246.186734,20,37
1245.862264,20,38
1245.497699,20,39
1245.14914,20,40
1244.843568,20,41
1244.584169,20,42
1244.344384,20,43
1244.067168,20,44
1243.625357,20,45
1242.903274,20,46
1242.22233,20,47
1241.874098,20,48
1241.811412,20,49
1241.910983,20,50
1242.098951,20,51
1242.286921,20,52
1242.460037,20,53
1242.617953,20,54
1242.680982,20,55
1242.602769,20,56
1242.418734,20,57
1242.186578,20,58
1241.964294,20,59
1241.809426,20,60
1241.743728,20,61
1241.874915,20,62
1242.040704,20,63
1242.204987,20,64
1242.307313,20,65
1242.326082,20,66
1242.351735,20,67
1242.448047,20,68
1242.523822,20,69
1242.448569,20,70
1242.153001,20,71
1241.566048,20,72
1240.819011,20,73
1240.032649,20,74
1239.410684,20,75
1239.090761,20,76
1239.055583,20,77
1239.169124,20,78
1239.435443,20,79
1239.772095,20,80
1240.113466,20,81
1240.387377,20,82
1240.489606,20,83
1240.323369,20,84
1239.85369,20,85
1238.993908,20,86
1237.783531,20,87
1236.183312,20,88
1234.5273,20,89
1233.100306,20,90
1231.865127,20,91
1230.772607,20,92
1230.222533,20,93
1230.97703,20,94
1232.077146,20,95
1232.925247,20,96
1233.702376,20,97
1234.30912,20,98
1235.078666,20,99
1235.964047,20,100
1236.855573,20,101
1237.542241,20,102
1238.010169,20,103
1238.246789,20,104
1238.299124,20,105
1238.221288,20,106
1238.107826,20,107
1238.037782,20,108
1238.043716,20,109
1238.188926,20,110
1238.384523,20,111
1238.595192,20,112
1238.833697,20,113
1239.115921,20,114
1239.467351,20,115
1239.854321,20,116
1239.962539,20,117
1239.421022,20,118
1238.561835,20,119
1237.65282,20,120
1236.873265,20,121
1236.308061,20,122
1235.904014,20,123
1235.592709,20,124
1235.33315,20,125
1235.167902,20,126
1235.139023,20,127
1235.338713,20,128
1235.739314,20,129
1236.289885,20,130
1236.965625,20,131
1237.710169,20,132
1238.288442,20,133
1238.541921,20,134
1238.59814,20,135
1238.647965,20,136
1238.718279,20,137
1238.782837,20,138
1238.800666,20,139
1238.730064,20,140
1238.55119,20,141
1238.263609,20,142
1237.854431,20,143
1237.332101,20,144
1236.69887,20,145
1235.976629,20,146
1235.049519,20,147
1233.881616,20,148
1232.734971,20,149
1231.899356,20,150
1231.352551,20,151
1231.025426,20,152
1230.870035,20,153
1230.832016,20,154
1230.840913,20,155
1230.832263,20,156
1230.765545,20,157
1230.635947,20,158
1230.412987,20,159
1230.102252,20,160
1229.668858,20,161
1229.095385,20,162
1228.347048,20,163
1227.437505,20,164
1226.555126,20,165
1225.98783,20,166
1225.70198,20,167
1225.73194,20,168
1226.021323,20,169
1226.575341,20,170
1227.16903,20,171
1227.665048,20,172
1228.075909,20,173
1228.478105,20,174
1228.726456,20,175
1228.744832,20,176
1228.710344,20,177
1228.821998,20,178
1229.046165,20,179
1229.329211,20,180
1229.615752,20,181
1229.694425,20,182
1229.761504,20,183
1229.810176,20,184
1229.865918,20,185
1229.894368,20,186
1229.755126,20,187
1229.330187,20,188
1228.544571,20,189
1227.3374,20,190
1226.149098,20,191
1225.598564,20,192
1225.406985,20,193
1225.601141,20,194
1225.893626,20,195
1226.069129,20,196
1244.112549,21,0
1243.768364,21,1
1243.489938,21,2
1243.053679,21,3
1242.337715,21,4
1241.653752,21,5
1241.443485,21,6
1241.488098,21,7
1241.709213,21,8
1242.075346,21,9
1242.591275,21,10
1243.337064,21,11
1244.375107,21,12
1245.344635,21,13
1245.3555,21,14
1245.165181,21,15
1244.871516,21,16
1244.711716,21,17
1244.745748,21,18
1244.912679,21,19
1245.106659,21,20
1245.357534,21,21
1245.555288,21,22
1245.797884,21,23
1246.050935,21,24
1246.320622,21,25
1246.723037,21,26
1247.097231,21,27
1247.436229,21,28
1247.615637,21,29
1247.584491,21,30
1247.425173,21,31
1247.260667,21,32
1247.102208,21,33
1246.960861,21,34
1246.841254,21,35
1246.740086,21,36
1246.59631,21,37
1246.265544,21,38
1245.908078,21,39
1245.595557,21,40
1245.325926,21,41
1245.078937,21,42
1244.801558,21,43
1244.451906,21,44
1243.848297,21,45
1242.947474,21,46
1242.064097,21,47
1241.713883,21,48
1241.694525,21,49
1241.801162,21,50
1242.019117,21,51
1242.21041,21,52
1242.399574,21,53
1242.565507,21,54
1242.629612,21,55
1242.52045,21,56
1242.295809,21,57
1242.028784,21,58
1241.792356,21,59
1241.6725,21,60
1241.685588,21,61
1241.916118,21,62
1242.216172,21,63
1242.522438,21,64
1242.741133,21,65
1242.807984,21,66
1242.838754,21,67
1242.919065,21,68
1242.959367,21,69
1242.830761,21,70
1242.42494,21,71
1241.63616,21,72
1240.730688,21,73
1239.975333,21,74
1239.465741,21,75
1239.252261,21,76
1239.273349,21,77
1239.396638,21,78
1239.624043,21,79
1239.910929,21,80
1240.208576,21,81
1240.453128,21,82
1240.55818,21,83
1240.431095,21,84
1239.925986,21,85
1238.894807,21,86
1237.534404,21,87
1236.014563,21,88
1234.531039,21,89
1233.21667,21,90
1232.074862,21,91
1231.135616,21,92
1230.769282,21,93
1231.414859,21,94
1232.33651,21,95
1232.868723,21,96
1233.29742,21,97
1233.953714,21,98
1234.841637,21,99
1235.912905,21,100
1236.936958,21,101
1237.641197,21,102
1238.067396,21,103
1238.248035,21,104
1238.268365,21,105
1238.203026,21,106
1238.119887,21,107
1238.07114,21,108
1238.082638,21,109
1238.200814,21,110
1238.373748,21,111
1238.599224,21,112
1238.873547,21,113
1239.204389,21,114
1239.573058,21,115
1239.93054,21,116
1239.997406,21,117
1239.394232,21,118
1238.499657,21,119
1237.552883,21,120
1236.743283,21,121
1236.191478,21,122
1235.843467,21,123
1235.628786,21,124
1235.514629,21,125
1235.36383,21,126
1235.357609,21,127
1235.530941,21,128
1235.868909,21,129
1236.296108,21,130
1236.825099,21,131
1237.460393,21,132
1237.96453,21,133
1238.493775,21,134
1238.791573,21,135
1239.035147,21,136
1239.209796,21,137
1239.335669,21,138
1239.383915,21,139
1239.3162,21,140
1239.125453,21,141
1238.753344,21,142
1238.221526,21,143
1237.513411,21,144
1236.715041,21,145
1235.9986,21,146
1235.165021,21,147
1234.148808,21,148
1233.13094,21,149
1232.250235,21,150
1231.625617,21,151
1231.238968,21,152
1231.051737,21,153
1230.981592,21,154
1230.961704,21,155
1230.931087,21,156
1230.85137,21,157
1230.757382,21,158
1230.562023,21,159
1230.25785,21,160
1229.793264,21,161
1229.150648,21,162
1228.329315,21,163
1227.373765,21,164
1226.456852,21,165
1225.920124,21,166
1225.643402,21,167
1225.660509,21,168
1225.949439,21,169
1226.493163,21,170
1227.102374,21,171
1227.616306,21,172
1228.031511,21,173
1228.368073,21,174
1228.569321,21,175
1228.602426,21,176
1228.558036,21,177
1228.541241,21,178
1228.579215,21,179
1228.663257,21,180
1228.75494,21,181
1228.735063,21,182
1228.720831,21,183
1228.725831,21,184
1228.733055,21,185
1228.681955,21,186
1228.486978,21,187
1228.082691,21,188
1227.406296,21,189
1226.51235,21,190
1225.659403,21,191
1225.203184,21,192
1225.075827,21,193
1225.235053,21,194
1225.498986,21,195
1225.727112,21,196
1244.499249,22,0
1244.176032,22,1
1243.878577,22,2
1243.393242,22,3
1242.533764,22,4
1241.700219,22,5
1241.312567,22,6
1241.212761,22,7
1241.276311,22,8
1241.457394,22,9
1241.778223,22,10
1242.297708,22,11
1243.122838,22,12
1243.86347,22,13
1244.170304,22,14
1244.211537,22,15
1244.179203,22,16
1244.200024,22,17
1244.409181,22,18
1244.69333,22,19
1244.960974,22,20
1245.236875,22,21
1245.552495,22,22
1245.907104,22,23
1246.308306,22,24
1246.686415,22,25
1246.972417,22,26
1247.205134,22,27
1247.407781,22,28
1247.509046,22,29
1247.458853,22,30
1247.329563,22,31
1247.227503,22,32
1247.138481,22,33
1247.061924,22,34
1246.995106,22,35
1246.930526,22,36
1246.805902,22,37
1246.522396,22,38
1246.206884,22,39
1245.955248,22,40
1245.744823,22,41
1245.544996,22,42
1245.297943,22,43
1244.929738,22,44
1244.248774,22,45
1243.133457,22,46
1242.042082,22,47
1241.539882,22,48
1241.445732,22,49
1241.571634,22,50
1241.828334,22,51
1242.073751,22,52
1242.315248,22,53
1242.529646,22,54
1242.634952,22,55
1242.505885,22,56
1242.261654,22,57
1241.991127,22,58
1241.769916,22,59
1241.72725,22,60
1241.802413,22,61
1242.128685,22,62
1242.493915,22,63
1242.872308,22,64
1243.146887,22,65
1243.176444,22,66
1243.154187,22,67
1243.214766,22,68
1243.227435,22,69
1243.057372,22,70
1242.588721,22,71
1241.570071,22,72
1240.48686,22,73
1239.766903,22,74
1239.35249,22,75
1239.246884,22,76
1239.347016,22,77
1239.481943,22,78
1239.693132,22,79
1239.947508,22,80
1240.21143,22,81
1240.431192,22,82
1240.532603,22,83
1240.448573,22,84
1239.937605,22,85
1238.70326,22,86
1237.208648,22,87
1235.799208,22,88
1234.545641,22,89
1233.453579,22,90
1232.523498,22,91
1231.745384,22,92
1231.455491,22,93
1232.106845,22,94
1232.914838,22,95
1232.988594,22,96
1232.969729,22,97
1233.659095,22,98
1234.625636,22,99
1235.885287,22,100
1237.069445,22,101
1237.76233,22,102
1238.149224,22,103
1238.268424,22,104
1238.257789,22,105
1238.212124,22,106
1238.174547,22,107
1238.173047,22,108
1238.197152,22,109
1238.298999,22,110
1238.43292,22,111
1238.628325,22,112
1238.891707,22,113
1239.229853,22,114
1239.583504,22,115
1239.853415,22,116
1239.797409,22,117
1239.185959,22,118
1238.283723,22,119
1237.360177,22,120
1236.580407,22,121
1236.078437,22,122
1235.787557,22,123
1235.653638,22,124
1235.592635,22,125
1235.522342,22,126
1235.548021,22,127
1235.735052,22,128
1236.043019,22,129
1236.407326,22,130
1236.914271,22,131
1237.616111,22,132
1238.309904,22,133
1238.857997,22,134
1239.229463,22,135
1239.502723,22,136
1239.703002,22,137
1239.8421,22,138
1239.887072,22,139
1239.799314,22,140
1239.561416,22,141
1239.158009,22,142
1238.550449,22,143
1237.719082,22,144
1236.848856,22,145
1236.098391,22,146
1235.322112,22,147
1234.381504,22,148
1233.388856,22,149
1232.49473,22,150
1231.815464,22,151
1231.421876,22,152
1231.244001,22,153
1231.185233,22,154
1231.180163,22,155
1231.171649,22,156
1231.134342,22,157
1231.055687,22,158
1230.889123,22,159
1230.593283,22,160
1230.12342,22,161
1229.446878,22,162
1228.603246,22,163
1227.675992,22,164
1226.806573,22,165
1226.211216,22,166
1225.869142,22,167
1225.816052,22,168
1226.055111,22,169
1226.592218,22,170
1227.211406,22,171
1227.693848,22,172
1228.065891,22,173
1228.323955,22,174
1228.460095,22,175
1228.444419,22,176
1228.319114,22,177
1228.125352,22,178
1227.928536,22,179
1227.764099,22,180
1227.662836,22,181
1227.533105,22,182
1227.491205,22,183
1227.521889,22,184
1227.560845,22,185
1227.518636,22,186
1227.352549,22,187
1227.05687,22,188
1226.553691,22,189
1225.963488,22,190
1225.381027,22,191
1225.038541,22,192
1224.936857,22,193
1225.04225,22,194
1225.24603,22,195
1225.458556,22,196
1245.064818,23,0
1244.74702,23,1
1244.473162,23,2
1244.016668,23,3
1242.984343,23,4
1241.970624,23,5
1241.492552,23,6
1241.272951,23,7
1241.172466,23,8
1241.144502,23,9
1241.228201,23,10
1241.423809,23,11
1242.039467,23,12
1242.555454,23,13
1243.073303,23,14
1243.314474,23,15
1243.545771,23,16
1243.727348,23,17
1244.133717,23,18
1244.536724,23,19
1244.855415,23,20
1245.142324,23,21
1245.572981,23,22
1246.021218,23,23
1246.560498,23,24
1247.038475,23,25
1247.189835,23,26
1247.277698,23,27
1247.369593,23,28
1247.416494,23,29
1247.338239,23,30
1247.218031,23,31
1247.179452,23,32
1247.143614,23,33
1247.108612,23,34
1247.064794,23,35
1247.020239,23,36
1246.92923,23,37
1246.676483,23,38
1246.4059,23,39
1246.2366,23,40
1246.092774,23,41
1245.951507,23,42
1245.754567,23,43
1245.441996,23,44
1244.785683,23,45
1243.414145,23,46
1242.009608,23,47
1241.376222,23,48
1241.172484,23,49
1241.275374,23,50
1241.579855,23,51
1241.872338,23,52
1242.176844,23,53
1242.453623,23,54
1242.599002,23,55
1242.511833,23,56
1242.306035,23,57
1242.093756,23,58
1241.97075,23,59
1242.047542,23,60
1242.249601,23,61
1242.554729,23,62
1242.882237,23,63
1243.192828,23,64
1243.395742,23,65
1243.382891,23,66
1243.320189,23,67
1243.32588,23,68
1243.285851,23,69
1243.036811,23,70
1242.445019,23,71
1241.35226,23,72
1240.218345,23,73
1239.514365,23,74
1239.166677,23,75
1239.126761,23,76
1239.257918,23,77
1239.441404,23,78
1239.66049,23,79
1239.904199,23,80
1240.145925,23,81
1240.357013,23,82
1240.464856,23,83
1240.384266,23,84
1239.797739,23,85
1238.417926,23,86
1236.805596,23,87
1235.569413,23,88
1234.592277,23,89
1233.771505,23,90
1233.084391,23,91
1232.536035,23,92
1232.407114,23,93
1232.885322,23,94
1233.428126,23,95
1233.394212,23,96
1233.311945,23,97
1233.808733,23,98
1234.703542,23,99
1235.932903,23,100
1237.089941,23,101
1237.800731,23,102
1238.158428,23,103
1238.245747,23,104
1238.218786,23,105
1238.218808,23,106
1238.259029,23,107
1238.343669,23,108
1238.437605,23,109
1238.484406,23,110
1238.543874,23,111
1238.682663,23,112
1238.900493,23,113
1239.224549,23,114
1239.544433,23,115
1239.755738,23,116
1239.634869,23,117
1238.963741,23,118
1238.041181,23,119
1237.174942,23,120
1236.447825,23,121
1236.039382,23,122
1235.811202,23,123
1235.755637,23,124
1235.745898,23,125
1235.716673,23,126
1235.754491,23,127
1235.973092,23,128
1236.282076,23,129
1236.573715,23,130
1237.061695,23,131
1237.915129,23,132
1238.83598,23,133
1239.356839,23,134
1239.707115,23,135
1239.93867,23,136
1240.10832,23,137
1240.228735,23,138
1240.250312,23,139
1240.121438,23,140
1239.826858,23,141
1239.400098,23,142
1238.743091,23,143
1237.764022,23,144
1236.808119,23,145
1236.100555,23,146
1235.446253,23,147
1234.56092,23,148
1233.568589,23,149
1232.652852,23,150
1231.919004,23,151
1231.555335,23,152
1231.423792,23,153
1231.402033,23,154
1231.435977,23,155
1231.463196,23,156
1231.474269,23,157
1231.423793,23,158
1231.298218,23,159
1231.033415,23,160
1230.595115,23,161
1229.919058,23,162
1229.092353,23,163
1228.218525,23,164
1227.375325,23,165
1226.727546,23,166
1226.278685,23,167
1226.116202,23,168
1226.269162,23,169
1226.771009,23,170
1227.363767,23,171
1227.783976,23,172
1228.070578,23,173
1228.255387,23,174
1228.323112,23,175
1228.237391,23,176
1228.001148,23,177
1227.60746,23,178
1227.14535,23,179
1226.694292,23,180
1226.336622,23,181
1226.186204,23,182
1226.184423,23,183
1226.313027,23,184
1226.449522,23,185
1226.493954,23,186
1226.447507,23,187
1226.335772,23,188
1226.092813,23,189
1225.693553,23,190
1225.291659,23,191
1225.022145,23,192
1224.928667,23,193
1224.993376,23,194
1225.147713,23,195
1225.323701,23,196
1245.705474,24,0
1245.400392,24,1
1245.055432,24,2
1244.513715,24,3
1243.563769,24,4
1242.59828,24,5
1242.036188,24,6
1241.703714,24,7
1241.497454,24,8
1241.359533,24,9
1241.31055,24,10
1241.415665,24,11
1241.811537,24,12
1242.260782,24,13
1242.744179,24,14
1243.100343,24,15
1243.423693,24,16
1243.733863,24,17
1244.148671,24,18
1244.568963,24,19
1244.941092,24,20
1245.306537,24,21
1245.743665,24,22
1246.210554,24,23
1246.699725,24,24
1247.075601,24,25
1247.196132,24,26
1247.21599,24,27
1247.237956,24,28
1247.255704,24,29
1247.219203,24,30
1247.176904,24,31
1247.174013,24,32
1247.17018,24,33
1247.145585,24,34
1247.095778,24,35
1247.025452,24,36
1246.916002,24,37
1246.763219,24,38
1246.598496,24,39
1246.484123,24,40
1246.381437,24,41
1246.266549,24,42
1246.100414,24,43
1245.801849,24,44
1245.124323,24,45
1243.758999,24,46
1242.314304,24,47
1241.363808,24,48
1240.899161,24,49
1240.916742,24,50
1241.21025,24,51
1241.598156,24,52
1242.006253,24,53
1242.354344,24,54
1242.572546,24,55
1242.528755,24,56
1242.38558,24,57
1242.260953,24,58
1242.241918,24,59
1242.468592,24,60
1242.775972,24,61
1243.022024,24,62
1243.239128,24,63
1243.421324,24,64
1243.524439,24,65
1243.401601,24,66
1243.260348,24,67
1243.226921,24,68
1243.155253,24,69
1242.858623,24,70
1242.250969,24,71
1241.082405,24,72
1239.891563,24,73
1239.282021,24,74
1238.999122,24,75
1239.023699,24,76
1239.181532,24,77
1239.391563,24,78
1239.609886,24,79
1239.844047,24,80
1240.063324,24,81
1240.271014,24,82
1240.377178,24,83
1240.361722,24,84
1239.816963,24,85
1238.237543,24,86
1236.444304,24,87
1235.455269,24,88
1234.755987,24,89
1234.177072,24,90
1233.711819,24,91
1233.293339,24,92
1233.223348,24,93
1233.634334,24,94
1234.119805,24,95
1233.96908,24,96
1233.802354,24,97
1234.188687,24,98
1234.92892,24,99
1236.091915,24,100
1237.198125,24,101
1237.836703,24,102
1238.146876,24,103
1238.190478,24,104
1238.138903,24,105
1238.195957,24,106
1238.309931,24,107
1238.483898,24,108
1238.670868,24,109
1238.677068,24,110
1238.693893,24,111
1238.779362,24,112
1238.951779,24,113
1239.255708,24,114
1239.548348,24,115
1239.698426,24,116
1239.505809,24,117
1238.811395,24,118
1237.909627,24,119
1237.15056,24,120
1236.567689,24,121
1236.208869,24,122
1236.035248,24,123
1236.020871,24,124
1236.040809,24,125
1236.021047,24,126
1236.05201,24,127
1236.265673,24,128
1236.537504,24,129
1236.754477,24,130
1237.186868,24,131
1238.1249,24,132
1239.114048,24,133
1239.700149,24,134
1240.026127,24,135
1240.214108,24,136
1240.332339,24,137
1240.40446,24,138
1240.394662,24,139
1240.199661,24,140
1239.878164,24,141
1239.346839,24,142
1238.598689,24,143
1237.46898,24,144
1236.423728,24,145
1235.847764,24,146
1235.382615,24,147
1234.640048,24,148
1233.731537,24,149
1232.77498,24,150
1232.000778,24,151
1231.647938,24,152
1231.559556,24,153
1231.585862,24,154
1231.658097,24,155
1231.717343,24,156
1231.751342,24,157
1231.750945,24,158
1231.676094,24,159
1231.463935,24,160
1231.078017,24,161
1230.451782,24,162
1229.692407,24,163
1228.898977,24,164
1228.118232,24,165
1227.379575,24,166
1226.799916,24,167
1226.471152,24,168
1226.472981,24,169
1226.945875,24,170
1227.523189,24,171
1227.825169,24,172
1227.999667,24,173
1228.110462,24,174
1228.119876,24,175
1227.96621,24,176
1227.641691,24,177
1227.066027,24,178
1226.380507,24,179
1225.689992,24,180
1225.098282,24,181
1224.966603,24,182
1225.005196,24,183
1225.25187,24,184
1225.503546,24,185
1225.634349,24,186
1225.699812,24,187
1225.780639,24,188
1225.789312,24,189
1225.52204,24,190
1225.257278,24,191
1225.059564,24,192
1224.99089,24,193
1225.044729,24,194
1225.174885,24,195
1225.324149,24,196
1246.241785,25,0
1245.96682,25,1
1245.610514,25,2
1245.116733,25,3
1244.276987,25,4
1243.381889,25,5
1242.857512,25,6
1242.460789,25,7
1242.183966,25,8
1241.96946,25,9
1241.829318,25,10
1241.867578,25,11
1242.168252,25,12
1242.566186,25,13
1242.996455,25,14
1243.348707,25,15
1243.6724,25,16
1243.992612,25,17
1244.361838,25,18
1244.745142,25,19
1245.115924,25,20
1245.509205,25,21
1245.924684,25,22
1246.353399,25,23
1246.75869,25,24
1247.021865,25,25
1247.061607,25,26
1247.008479,25,27
1246.991519,25,28
1247.026788,25,29
1247.059937,25,30
1247.117775,25,31
1247.178507,25,32
1247.212906,25,33
1247.19545,25,34
1247.134493,25,35
1247.044477,25,36
1246.921076,25,37
1246.859298,25,38
1246.768659,25,39
1246.685578,25,40
1246.577061,25,41
1246.434185,25,42
1246.24696,25,43
1245.973421,25,44
1245.390975,25,45
1243.992932,25,46
1242.512644,25,47
1241.355175,25,48
1240.647933,25,49
1240.60204,25,50
1240.875916,25,51
1241.323283,25,52
1241.810064,25,53
1242.198924,25,54
1242.453431,25,55
1242.503762,25,56
1242.463133,25,57
1242.450583,25,58
1242.566655,25,59
1242.878059,25,60
1243.221534,25,61
1243.385818,25,62
1243.449602,25,63
1243.446248,25,64
1243.374433,25,65
1243.194762,25,66
1243.022808,25,67
1242.930817,25,68
1242.806087,25,69
1242.485174,25,70
1241.863813,25,71
1240.858336,25,72
1239.84854,25,73
1239.270311,25,74
1239.027453,25,75
1239.058123,25,76
1239.226631,25,77
1239.416562,25,78
1239.621128,25,79
1239.834863,25,80
1240.047763,25,81
1240.25296,25,82
1240.384478,25,83
1240.363044,25,84
1239.800685,25,85
1238.331124,25,86
1236.695564,25,87
1235.71769,25,88
1235.103772,25,89
1234.632953,25,90
1234.242341,25,91
1233.900992,25,92
1233.817935,25,93
1234.133355,25,94
1234.497783,25,95
1234.521923,25,96
1234.521536,25,97
1234.797939,25,98
1235.405321,25,99
1236.341075,25,100
1237.259262,25,101
1237.81706,25,102
1238.079893,25,103
1238.120413,25,104
1238.094539,25,105
1238.15619,25,106
1238.28886,25,107
1238.476045,25,108
1238.665372,25,109
1238.755646,25,110
1238.823893,25,111
1238.914881,25,112
1239.04996,25,113
1239.359742,25,114
1239.62592,25,115
1239.745243,25,116
1239.541552,25,117
1238.794086,25,118
1237.880638,25,119
1237.260281,25,120
1236.816923,25,121
1236.519523,25,122
1236.39647,25,123
1236.443103,25,124
1236.502663,25,125
1236.457417,25,126
1236.430567,25,127
1236.654308,25,128
1236.924438,25,129
1237.023028,25,130
1237.309064,25,131
1238.365709,25,132
1239.427296,25,133
1239.966257,25,134
1240.199704,25,135
1240.28216,25,136
1240.279539,25,137
1240.23697,25,138
1240.146233,25,139
1239.792712,25,140
1239.4158,25,141
1238.780189,25,142
1238.060524,25,143
1236.776363,25,144
1235.636632,25,145
1235.314964,25,146
1235.131614,25,147
1234.520316,25,148
1233.738567,25,149
1232.761969,25,150
1231.941989,25,151
1231.661088,25,152
1231.643644,25,153
1231.72249,25,154
1231.840746,25,155
1231.924999,25,156
1231.966366,25,157
1232.001197,25,158
1231.967769,25,159
1231.802154,25,160
1231.49359,25,161
1230.911498,25,162
1230.220224,25,163
1229.510445,25,164
1228.799585,25,165
1227.966366,25,166
1227.270972,25,167
1226.803853,25,168
1226.695362,25,169
1227.02787,25,170
1227.483679,25,171
1227.702528,25,172
1227.8018,25,173
1227.835402,25,174
1227.788456,25,175
1227.584306,25,176
1227.192173,25,177
1226.542206,25,178
1225.771919,25,179
1225.006728,25,180
1224.408251,25,181
1224.185137,25,182
1224.22249,25,183
1224.473438,25,184
1224.761894,25,185
1224.956543,25,186
1225.096175,25,187
1225.246146,25,188
1225.330849,25,189
1225.256074,25,190
1225.1508,25,191
1225.082475,25,192
1225.08731,25,193
1225.160659,25,194
1225.283358,25,195
1225.439243,25,196
1246.570467,26,0
1246.298443,26,1
1246.029036,26,2
1245.664365,26,3
1245.113222,26,4
1244.51425,26,5
1243.946727,26,6
1243.481872,26,7
1243.090678,26,8
1242.781134,26,9
1242.553779,26,10
1242.546514,26,11
1242.839625,26,12
1243.269156,26,13
1243.588755,26,14
1243.859778,26,15
1244.107113,26,16
1244.364687,26,17
1244.636182,26,18
1244.92636,26,19
1245.232899,26,20
1245.605203,26,21
1245.999153,26,22
1246.409987,26,23
1246.730077,26,24
1246.88332,26,25
1246.818371,26,26
1246.680786,26,27
1246.621313,26,28
1246.668956,26,29
1246.83329,26,30
1247.02638,26,31
1247.183162,26,32
1247.270137,26,33
1247.275469,26,34
1247.228138,26,35
1247.164416,26,36
1247.090547,26,37
1247.056112,26,38
1246.985086,26,39
1246.86062,26,40
1246.675607,26,41
1246.434724,26,42
1246.144004,26,43
1245.769453,26,44
1245.103773,26,45
1243.88505,26,46
1242.531792,26,47
1241.380626,26,48
1240.637491,26,49
1240.475339,26,50
1240.681136,26,51
1241.105587,26,52
1241.595761,26,53
1242.02917,26,54
1242.33589,26,55
1242.450427,26,56
1242.486514,26,57
1242.554431,26,58
1242.75653,26,59
1243.149006,26,60
1243.541465,26,61
1243.579736,26,62
1243.479637,26,63
1243.294122,26,64
1243.068799,26,65
1242.816203,26,66
1242.607302,26,67
1242.495115,26,68
1242.370113,26,69
1242.085017,26,70
1241.554269,26,71
1240.714854,26,72
1239.855672,26,73
1239.367557,26,74
1239.149824,26,75
1239.172578,26,76
1239.337894,26,77
1239.481797,26,78
1239.663997,26,79
1239.856519,26,80
1240.057852,26,81
1240.260501,26,82
1240.398032,26,83
1240.444504,26,84
1240.023508,26,85
1238.612265,26,86
1237.049303,26,87
1236.185636,26,88
1235.63103,26,89
1235.189045,26,90
1234.816419,26,91
1234.450543,26,92
1234.268373,26,93
1234.53689,26,94
1234.867216,26,95
1234.994454,26,96
1235.127725,26,97
1235.325218,26,98
1235.790919,26,99
1236.543185,26,100
1237.313653,26,101
1237.748377,26,102
1237.966708,26,103
1238.001385,26,104
1237.988784,26,105
1238.062495,26,106
1238.193922,26,107
1238.378227,26,108
1238.595821,26,109
1238.794311,26,110
1238.985471,26,111
1239.162185,26,112
1239.351165,26,113
